Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774802035,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802036,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802037,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802038,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802039,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802040,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802041,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802042,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802043,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802044,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
1774802045,1000,,Aggregated,0.000000,0.000000,750,830,870,890,950,980,1000,1000,1100,1100,1100,1000,0,750.0,706.1865372030297,212.30808307882398,1078.7737499922514,70.156
